,acousticness,artists,danceability,duration_min,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,genres
5990,0.000239,['AC/DC'],0.457,5,0.904,0,0C80GCp0mMuBzLf3EAXqxv,0.0879,2,0.396,5,1,Shoot to Thrill,0.72,1980-07-25,0.0747,7,0.48,"['album rock', 'australian rock', 'hard rock', 'rock']"
5991,0.00532,['AC/DC'],0.389,5,0.873,0,69QHm3pustz01CJRwdo20z,0.0055,4,0.273,6,0,Hells Bells,0.71,1980-07-25,0.0475,5,0.303,"['album rock', 'australian rock', 'hard rock', 'rock']"
5992,0.237,['Alabama'],0.748,3,0.72,0,29nNU80zu0vscbrvTi55mG,0.0,9,0.069,5,1,I'm in a Hurry (And Don't Know Why),0.64,1980,0.0286,6,0.86,"['country', 'country road', 'country rock']"
5993,0.244,"['Hank Williams, Jr.']",0.614,3,0.381,0,0SW6NfA6MTCC6OWNt6SAkV,4.1200000000000005e-05,4,0.0917,5,1,Dinosaur,0.63,1980,0.0441,7,0.504,"['country', 'country road', 'country rock', 'outlaw country']"
5994,0.185,['Diana Ross'],0.72,5,0.828,0,3SnGymj6ijE2iuUfWxLo1q,0.433,5,0.0839,5,1,I'm Coming Out,0.67,1980-05-22,0.0463,6,0.768,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
5995,0.0453,['The Police'],0.799,4,0.506,0,5veJDT0MLsLbhYsx42GXUD,0.00107,2,0.0365,5,1,Don't Stand So Close To Me,0.7,1980-10-03,0.0606,7,0.518,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']"
5996,0.608,['Bob Marley & The Wailers'],0.6709999999999999,4,0.256,0,26PwuMotZqcczKLHi4Htz3,0.0,7,0.0737,5,1,Redemption Song,0.72,1980,0.0387,6,0.6940000000000001,['reggae']
5997,0.0744,['DEVO'],0.78,3,0.8690000000000001,0,4sscDOZCkbLSlDqcCgUJnX,0.004,9,0.0621,5,1,Whip It,0.65,1980-05-15,0.0517,8,0.9570000000000001,"['alternative rock', 'art punk', 'art rock', 'dance rock', 'garage rock', 'new romantic', 'new wave', 'post-punk', 'punk', 'synth punk', 'synthpop', 'zolo']"
5998,0.008879999999999999,['38 Special'],0.5670000000000001,5,0.5589999999999999,0,6i9dZZQWNB06HKsQYKTiPF,0.00131,9,0.0764,5,1,Hold On Loosely,0.63,1980-01-01,0.0288,6,0.898,"['album rock', 'classic rock', 'country rock', 'folk rock', 'glam metal', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock', 'southern rock']"
5999,0.368,['Pretenders'],0.7509999999999999,3,0.703,0,1QaJWSCk3UMKLotnPCIHh1,0.00123,9,0.196,5,1,Brass in Pocket - 2006 Remaster,0.61,1980-01-11,0.0287,5,0.907,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk', 'folk rock', 'lilith', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'roots rock', 'soft rock']"
6000,0.0144,['Rush'],0.365,5,0.924,0,4e9hUiLsN4mx61ARosFi7p,0.000254,4,0.423,5,1,The Spirit Of Radio,0.64,1980-01-01,0.0488,7,0.632,"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']"
6001,0.23800000000000002,['Ambrosia'],0.498,5,0.723,0,6JHXiRD1QjMK1N6AQEnL04,0.0,10,0.353,5,1,Biggest Part of Me,0.66,1980-03-26,0.05,8,0.882,"['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'symphonic rock', 'yacht rock']"
6002,0.024,['Judas Priest'],0.36200000000000004,3,0.961,0,2RaA6kIcvomt77qlIgGhCT,9.35e-06,2,0.159,5,1,Breaking the Law,0.69,1980,0.0857,8,0.491,"['album rock', 'birmingham metal', 'groove metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal']"
6003,0.313,['Air Supply'],0.512,4,0.262,0,7dQC53NiYOY9gKg3Qsu2Bs,5.51e-06,0,0.456,4,1,All Out of Love,0.67,1980-02-25,0.0276,5,0.35700000000000004,"['adult standards', 'mellow gold', 'soft rock']"
6004,0.0857,['Bruce Springsteen'],0.6409999999999999,3,0.894,0,1KsI8NEeAna8ZIdojI3FiT,0.009000000000000001,8,0.157,5,1,Hungry Heart,0.69,1980-10-17,0.0273,5,0.972,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']"
6005,0.679,['Grateful Dead'],0.7829999999999999,7,0.284,0,7M7AwtGvWdMYudqx5Iuh1m,0.282,9,0.0767,5,1,Althea - 2013 Remaster,0.61,1980,0.0365,4,0.584,"['classic rock', 'cosmic american', 'country rock', 'folk rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']"
6006,0.28,['Bob Seger'],0.674,6,0.7709999999999999,0,1SWmFiFSIBoDbQJjNKC7SR,0.0318,7,0.133,5,1,Against The Wind,0.63,1980-02-25,0.0246,5,0.718,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
6007,0.457,['ABBA'],0.764,4,0.626,0,2nMghZvtLx6DDgTEHEsb4w,6.35e-06,0,0.172,5,1,Super Trouper,0.6,1980,0.0288,6,0.961,"['europop', 'swedish pop']"
6008,0.175,['Billy Joel'],0.5670000000000001,4,0.945,0,7gMOe0gXYcELUoVugfMmHP,2.6e-06,9,0.35,5,1,You May Be Right,0.62,1980-03-12,0.0458,8,0.961,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
6009,0.434,['Daryl Hall & John Oates'],0.815,4,0.741,0,7cDzJyC95jtGO9zAeZsWOg,0.111,0,0.0689,5,1,Kiss on My List,0.62,1980,0.031,6,0.965,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
6010,0.263,['Alabama'],0.449,4,0.645,0,4lDHpM8kYUjVScfD8nfQ7A,2.8999999999999998e-06,9,0.9009999999999999,4,1,If You're Gonna Play in Texas (You Gotta Have a Fiddle in the Band),0.6,1980,0.0385,5,0.777,"['country', 'country road', 'country rock']"
6011,0.5479999999999999,['ABBA'],0.457,5,0.785,0,2HeTmGTjl870ucJ8mF7zl5,0.000781,6,0.08199999999999999,5,1,The Winner Takes It All,0.6,1980,0.0383,6,0.522,"['europop', 'swedish pop']"
6012,0.0675,"['Crosby, Stills & Nash']",0.609,3,0.489,0,6kXGGyEPSRS1g9Ltm70jo9,0.0,0,0.10099999999999999,5,1,Love the One You're With,0.6,1980-12-08,0.0383,5,0.132,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'supergroup', 'traditional folk']"
6013,0.0126,['Steely Dan'],0.9520000000000001,5,0.301,0,1tjK9HhmpEfk0ijyIKsoUk,0.0009220000000000001,2,0.0387,5,1,Hey Nineteen,0.62,1980,0.0612,6,0.728,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']"
6014,0.201,['John Mellencamp'],0.792,5,0.7,0,4z8D58IC56O0JH2B818SkX,0.00031,11,0.0562,5,1,Ain't Even Done With The Night,0.58,1980,0.0297,6,0.8,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']"
6015,0.0239,['Black Sabbath'],0.32899999999999996,7,0.6729999999999999,0,3Jl5GohfNwozDmpzmQBLDI,0.109,3,0.138,5,0,Heaven and Hell - 2008 Remaster,0.58,1980,0.0296,5,0.32299999999999995,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']"
6016,0.0136,['Judas Priest'],0.61,4,0.8240000000000001,0,0IXpUl1fn2QZcBavfuq0H4,1.75e-06,4,0.0606,5,1,Living After Midnight,0.63,1980,0.0534,7,0.8190000000000001,"['album rock', 'birmingham metal', 'groove metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal']"
6017,0.63,['Vicente Fernández'],0.409,3,0.27699999999999997,0,6wwMqdntt3An3mmVSb613i,0.0,0,0.17300000000000001,5,1,La Diferencia,0.65,1980,0.0421,4,0.534,"['grupera', 'mariachi', 'ranchera']"
6018,0.146,['Kool & The Gang'],0.885,5,0.664,0,3K7Q9PHUWPTaknlbFPThn2,0.0506,1,0.0767,5,1,Celebration,0.65,1980-09-29,0.0527,6,0.9009999999999999,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']"
6019,0.0996,['The Gap Band'],0.586,6,0.377,0,5qM925z83TMCtj6h0qooVi,3.15e-06,2,0.0859,5,1,Yearning For Your Love,0.56,1980-12-08,0.0271,5,0.43799999999999994,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul']"
6020,0.282,['The Romantics'],0.514,3,0.9420000000000001,0,4ebcE2SmkG7nplvzFAWRu7,6.6e-05,9,0.17,5,1,What I Like About You,0.59,1980,0.0502,8,0.912,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'soft rock']"
6021,0.14,['Robbie Dupree'],0.721,4,0.57,0,7v5rsCN3LhX9XaIlWyTdx3,0.00020099999999999998,2,0.0628,5,1,Steal Away - Remastered,0.55,1980-12-01,0.0416,6,0.713,"['soft rock', 'yacht rock']"
6022,0.43700000000000006,['Dire Straits'],0.602,6,0.574,0,57MflfPN3ObQQAQtPUp0WF,0.00415,5,0.0751,5,1,Romeo and Juliet,0.55,1980-10-17,0.0278,4,0.486,"['album rock', 'blues rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
6023,0.040999999999999995,['AC/DC'],0.5760000000000001,4,0.659,0,6J17MkMmuzBiIOjRH6MOBZ,0.0,9,0.0587,5,1,Rock and Roll Ain't Noise Pollution,0.62,1980-07-25,0.0383,5,0.7170000000000001,"['album rock', 'australian rock', 'hard rock', 'rock']"
6024,0.37799999999999995,['John Lennon'],0.588,4,0.6559999999999999,0,0GGxVTb0UwDwdaKNjBdCn3,0.00227,3,0.042,5,1,Woman,0.7,1980-11-17,0.0224,4,0.746,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock']"
6025,0.231,"['Barbra Streisand', 'Barry Gibb']",0.626,4,0.425,0,60mGckXEG1EzR4VmjYLfEW,0.0,0,0.114,4,1,Guilty (feat. Barry Gibb),0.67,1980-09-23,0.0356,8,0.9520000000000001,[]
6026,0.0841,['Loverboy'],0.588,6,0.6409999999999999,0,2Z81PDDYNMTxZKiU2XIuFx,0.000663,5,0.303,5,1,Turn Me Loose,0.58,1980,0.0312,6,0.5479999999999999,"['album rock', 'classic canadian rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']"
6027,0.0785,['Bob Seger'],0.589,4,0.7509999999999999,0,5pKo2ed3oEdFFV5L8xUA04,2.38e-06,9,0.0878,5,1,You'll Accomp'ny Me,0.57,1980-02-25,0.0403,5,0.637,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
6028,0.0842,['Stevie Wonder'],0.8490000000000001,5,0.5,0,0k3fBeBIcok5gbYQyQbxP5,0.0,11,0.107,4,1,All I Do,0.55,1980-09-29,0.0915,6,0.88,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
6029,0.0595,['Bob Marley & The Wailers'],0.774,4,0.531,0,1CAEHafiiJKjp6t9hfYX7f,0.0,11,0.0409,5,0,Forever Loving Jah,0.64,1980,0.0446,7,0.966,['reggae']
6030,0.17800000000000002,['Diana Ross'],0.873,4,0.855,0,3pbtBomO4Zt5gGiqsYeiBH,0.0282,5,0.0377,5,0,Upside Down,0.57,1980-05-22,0.0615,5,0.884,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
6031,0.00557,['Bob Marley & The Wailers'],0.9390000000000001,3,0.65,0,5JqCmd41S3PZ2AS6GuHqcR,0.0,9,0.0429,5,0,Pimper's Paradise,0.64,1980,0.0615,7,0.968,['reggae']
6032,0.258,['Bob Marley & The Wailers'],0.7340000000000001,5,0.631,0,6lmLUNd7mcyYqKcg6EIAOu,2.4e-06,5,0.0752,5,1,Coming In From The Cold,0.64,1980,0.098,7,0.9620000000000001,['reggae']
6033,0.365,['Pete Townshend'],0.6509999999999999,3,0.653,0,0otlwsD3mSogk7VJCTp6Kg,0.000117,0,0.0742,5,1,Let My Love Open The Door,0.58,1980-04-21,0.0545,8,0.7290000000000001,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'power pop', 'protopunk', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
6034,0.36,['Steve Winwood'],0.602,5,0.732,0,4JAFyW6oZV6DIADeV619QG,0.000314,2,0.0755,5,1,While You See A Chance,0.6,1980-12-31,0.0282,6,0.41100000000000003,"['album rock', 'art rock', 'classic rock', 'country rock', 'dance rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock']"
6035,0.445,['Eagles'],0.35600000000000004,3,0.331,0,1osAmhnIT0rtuqLZ1IliBQ,0.0,7,0.8909999999999999,5,1,Seven Bridges Road - Live,0.56,1980-11-07,0.0435,6,0.263,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
6036,0.0113,['Rush'],0.485,5,0.935,0,2XwYeBzumtjxVbFWwhJpsy,3.8900000000000004e-05,2,0.331,5,1,Freewill,0.56,1980-01-01,0.0696,8,0.68,"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']"
6037,0.423,['Alabama'],0.6609999999999999,3,0.581,0,2KEu2z1f7TakR3KY4jGLzl,0.0,5,0.11,5,1,High Cotton,0.56,1980,0.032,5,0.863,"['country', 'country road', 'country rock']"
6038,0.753,"['John Williams', 'London Symphony Orchestra']",0.5770000000000001,3,0.379,0,2bw4WgXyXP90hIex7ur58y,0.955,7,0.126,5,0,The Imperial March (Darth Vader's Theme),0.6,1980-01-01,0.0368,5,0.284,[]
6039,0.34,['The Cure'],0.633,6,0.62,0,3O4TPMOgChXOerSdB5WENH,0.605,0,0.0977,5,1,A Forest - Remastered Version,0.54,1980-04-18,0.0648,4,0.42100000000000004,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
6040,0.88,['Don Williams'],0.512,4,0.212,0,1PpbrbgsXRXeKw1GnZMEv7,0.00573,7,0.115,4,1,I Believe In You,0.57,1980-11-20,0.0483,6,0.51,"['classic country pop', 'country', 'country rock']"
6041,0.131,['Donna Summer'],0.341,3,0.721,0,29RcVe2M9l8rHyWHffBmjf,0.00029,3,0.21600000000000003,5,1,Last Dance - Single Version,0.62,1980-09-08,0.0801,6,0.237,"['dance pop', 'disco', 'hi-nrg', 'motown', 'new wave pop']"
6042,0.863,['Raffi'],0.685,3,0.266,0,6tQoIRuv9sOM0hJuj3qUkF,2.07e-06,3,0.43799999999999994,5,1,Baby Beluga,0.55,1980-01-01,0.0746,3,0.557,"[""canadian children's music"", ""children's folk"", ""children's music""]"
6043,0.19399999999999998,['Merle Haggard'],0.604,5,0.653,0,3lX7epJ9xWICkf1YauHYgM,0.125,9,0.0442,5,1,I Think I'll Just Stay Here And Drink,0.54,1980-01-01,0.0355,9,0.935,"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']"
6044,0.0514,['Blondie'],0.778,4,0.667,0,165NAtd2DRPKNQ6EVY0VG9,0.0312,11,0.092,5,1,The Tide Is High - Edit,0.53,1980-10-01,0.0258,5,0.9640000000000001,"['candy pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']"
6045,0.0349,['Nick Gilder'],0.731,4,0.664,0,4F1DV1FrB68LNpmlvQs01N,7.59e-05,4,0.127,5,1,Hot Child in the City - Extended Remix,0.52,1980,0.0371,6,0.818,['classic canadian rock']
6046,0.0016699999999999998,['AC/DC'],0.42100000000000004,4,0.889,0,4dDurgTN3eGyU0ghzFJ0T1,0.00838,2,0.654,5,1,Have a Drink on Me,0.6,1980-07-25,0.0545,6,0.424,"['album rock', 'australian rock', 'hard rock', 'rock']"
6047,0.204,['Ozzy Osbourne'],0.28600000000000003,5,0.758,0,5XfWzGa5zuz88IOYbWNTMa,0.000296,2,0.359,5,0,Mr. Crowley,0.58,1980-09-20,0.0587,5,0.358,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']"
6048,0.36700000000000005,['Teddy Pendergrass'],0.7809999999999999,5,0.5429999999999999,0,3IVaPHncIZWWNjfg29HVLq,0.00045,8,0.0541,5,0,Love T.K.O.,0.54,1980-07-25,0.0925,7,0.841,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']"
6049,0.425,['Air Supply'],0.583,4,0.316,0,6MfVSA5iKBPHzo6RGARjL0,5.67e-05,7,0.11,4,1,Lost In Love,0.6,1980-02-25,0.0315,6,0.436,"['adult standards', 'mellow gold', 'soft rock']"
6050,0.733,['John Lennon'],0.574,4,0.469,0,5URfZHMlUWTWxPvvSBWcPk,1.96e-06,2,0.856,5,1,Beautiful Boy (Darling Boy),0.58,1980-11-17,0.0403,6,0.435,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock']"
6051,0.76,['George Jones'],0.35100000000000003,3,0.21,0,1q0wCfrE9eGFMzS2g8aVnx,0.000138,8,0.29,5,1,He Stopped Loving Her Today,0.54,1980,0.0334,7,0.39399999999999996,"['country', 'country rock', 'honky tonk']"
6052,0.586,['Johnny Lee'],0.74,4,0.39399999999999996,0,5pvNhGuCow3Eq1nWbP3Sco,0.000215,2,0.316,4,1,Lookin' for Love,0.52,1980-05-06,0.0331,6,0.78,"['classic country pop', 'country', 'country rock']"
6053,0.248,['Barbra Streisand'],0.469,4,0.278,0,1pTGc8pwyo6xtgXBKCBcFn,0.000126,3,0.133,4,0,Woman in Love,0.68,1980-09-23,0.027999999999999997,8,0.331,"['adult standards', 'mellow gold', 'soft rock']"
6054,0.0006309999999999999,['The Clash'],0.5539999999999999,3,0.853,0,3lILuFinx7CFaYXJ6FWz54,5.01e-06,7,0.327,5,1,Police On My Back - Remastered,0.56,1980,0.0406,7,0.889,"['classic rock', 'dance rock', 'permanent wave', 'punk', 'rock']"
6055,0.124,['Zapp'],0.85,5,0.818,0,1LiwqqaafXkNQuWGW3HeId,0.00135,0,0.349,5,1,More Bounce to the Ounce,0.53,1980-01-01,0.0904,5,0.8390000000000001,"['electro', 'funk', 'gangster rap', 'hip hop', 'motown', 'new jack swing', 'p funk', 'popping', 'post-disco', 'quiet storm', 'soul', 'synth funk']"
6056,0.847,['Raffi'],0.6629999999999999,3,0.263,0,7zQFM7bHcyMh4QQFdBkjrE,2.17e-06,3,0.452,5,1,Baby Beluga,0.51,1980,0.106,7,0.5710000000000001,"[""canadian children's music"", ""children's folk"", ""children's music""]"
6057,0.179,['Bruce Springsteen'],0.5870000000000001,5,0.536,0,7HrzErXq3TsKOY1gmdIShB,2.75e-05,7,0.305,5,1,The River,0.66,1980-10-17,0.0304,6,0.59,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']"
6058,0.19899999999999998,['Paul Simon'],0.72,4,0.88,0,2h23bjG8B3bcD47HBu6bHG,0.0246,5,0.0865,5,1,Late in the Evening,0.6,1980-08-01,0.0406,6,0.961,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
6059,0.396,"['Hank Williams, Jr.']",0.625,3,0.578,0,1OwQ7xpk7nCXlt8TqVoNl1,0.00054,2,0.032,5,1,The American Way,0.51,1980,0.0315,6,0.733,"['country', 'country road', 'country rock', 'outlaw country']"
6060,0.475,['Shalamar'],0.642,5,0.5720000000000001,0,78zalqlTeKYmNiQBXANKDl,0.0,0,0.157,5,0,This Is for the Lover in You,0.51,1980-01-01,0.0475,9,0.747,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
6061,0.107,['ABBA'],0.677,5,0.722,0,6cH34Jb2W9s9w8ooRtZZPf,0.00912,2,0.366,5,0,Lay All Your Love On Me,0.52,1980,0.0258,7,0.7659999999999999,"['europop', 'swedish pop']"
6062,0.273,['David Bowie'],0.71,4,0.743,0,37CRPk0L5ZpfPeePEPwE0t,0.00040599999999999995,1,0.258,5,1,Ashes to Ashes - 2017 Remaster,0.62,1980,0.0507,6,0.866,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']"
6063,0.215,['Talking Heads'],0.7340000000000001,6,0.8590000000000001,0,4eBCTzBsSjYgrLH5clQf2x,0.34299999999999997,7,0.0823,5,0,Born Under Punches (The Heat Goes On) - 2005 Remaster,0.56,1980-10-08,0.0922,6,0.9079999999999999,"['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']"
6064,0.00511,['Stevie Wonder'],0.779,6,0.5710000000000001,0,01lewSOj9ZaXplh9TpNKL4,1.1599999999999999e-05,1,0.0532,4,1,Happy Birthday,0.62,1980-09-29,0.0427,6,0.96,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']"
6065,0.7879999999999999,"['Hank Williams, Jr.']",0.627,4,0.0973,0,5IirHic5goVkgpxyur1lmh,0.0,7,0.11599999999999999,4,1,The Blues Man,0.51,1980,0.0301,5,0.201,"['country', 'country road', 'country rock', 'outlaw country']"
6066,0.5820000000000001,['George Jones'],0.607,3,0.32,0,1Eu8T7TxbcrlZ1oE8Eccxd,0.0,6,0.168,5,1,If Drinkin' Don't Kill Me (Her Memory Will),0.52,1980,0.03,4,0.23399999999999999,"['country', 'country rock', 'honky tonk']"
6067,0.196,['Genesis'],0.546,4,0.813,0,5KXTDunEgNVBnuSBDzsm6x,0.00502,4,0.0486,5,0,Turn It on Again,0.51,1980-03-28,0.0356,6,0.42700000000000005,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']"
6068,0.0976,['The Clash'],0.51,5,0.595,0,5T4j3Uv33fQO7tsR2lMl4y,0.0176,2,0.33799999999999997,5,1,Charlie Don't Surf - Remastered,0.55,1980,0.0378,7,0.64,"['classic rock', 'dance rock', 'permanent wave', 'punk', 'rock']"
6069,0.46299999999999997,['Benny Mardones'],0.435,5,0.69,0,0rhyBUAgNXwdyvGVXSrLzc,0.0,0,0.10400000000000001,5,0,Into The Night,0.53,1980-01-01,0.0388,8,0.51,['soft rock']
6070,0.134,['Lakeside'],0.816,6,0.603,0,0rc9Uwm4vmnQEfx5omLWWF,4.270000000000001e-05,7,0.152,5,1,Fantastic Voyage,0.49,1980-01-01,0.0749,6,0.963,"['classic soul', 'disco', 'electro', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
6071,0.359,['Queen'],0.507,4,0.45,0,2mGEqJahn3CSyCG1BTEqMs,0.0,7,0.127,5,1,Save Me - Remastered 2011,0.5,1980-06-27,0.0268,4,0.327,"['glam rock', 'rock']"
6072,0.127,['Journey'],0.5,4,0.748,0,4bHsxqR3GMrXTxEPLuK5ue,0.0,4,0.447,5,1,Don't Stop Believin',0.8,1981,0.0363,6,0.514,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
6073,0.16399999999999998,['Rick Springfield'],0.727,3,0.8320000000000001,0,5RsUlxLto4NZbhJpqJbHfN,0.0,2,0.105,5,1,Jessie's Girl,0.71,1981,0.05,7,0.8220000000000001,"['album rock', 'australian rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']"
6074,0.00145,['Rush'],0.536,5,0.9009999999999999,0,3QZ7uX97s82HFYSmQUAN1D,0.0186,9,0.06,5,1,Tom Sawyer,0.72,1981-02-12,0.0374,4,0.6659999999999999,"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']"
6075,0.551,['Phil Collins'],0.446,6,0.239,0,18AXbzPzBS8Y3AkgSxzJPb,4.1e-06,0,0.0697,5,1,In The Air Tonight - 2015 Remastered,0.77,1981-01-01,0.0316,9,0.298,"['mellow gold', 'rock drums', 'soft rock']"
6076,0.249,['The J. Geils Band'],0.653,4,0.677,0,1ynmMEK1fkyiZ6Z6F3ThEt,0.0,0,0.40299999999999997,5,1,Centerfold,0.72,1981,0.0396,6,0.888,"['album rock', 'blues rock', 'classic rock', 'country rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new wave pop', 'power pop', 'rock', 'roots rock', 'soft rock']"
6077,0.0436,['The Rolling Stones'],0.631,4,0.932,0,7HKez549fwJQDzx3zLjHKC,0.13699999999999998,5,0.0918,6,1,Start Me Up - Remastered,0.76,1981-08-24,0.0354,6,0.971,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']"
6078,0.14400000000000002,"['Hank Williams, Jr.']",0.688,4,0.45899999999999996,0,77dcKrzRUI02XjHd2okARp,0.0,7,0.0816,5,1,A Country Boy Can Survive,0.67,1981,0.0365,4,0.493,"['country', 'country road', 'country rock', 'outlaw country']"
6079,0.5579999999999999,['Soft Cell'],0.542,3,0.45,0,58E1XVmZTODC67YNjneuXM,6.43e-06,7,0.579,5,0,Tainted Love,0.66,1981,0.0361,7,0.626,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
6080,0.0828,['Foreigner'],0.35700000000000004,4,0.653,0,00qOE7OjRl0BpYiCiweZB2,0.0,9,0.0844,5,1,Juke Box Hero,0.68,1981,0.0654,9,0.522,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
6081,0.121,"['Earth, Wind & Fire']",0.8690000000000001,6,0.648,0,3koCCeSaVUyrRo3N2gHrd8,2.17e-05,11,0.126,5,0,Let's Groove,0.73,1981-11-14,0.0633,6,0.9,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']"
6082,0.106,['Blue Öyster Cult'],0.532,5,0.728,0,3fkPMWQ6cBNBLuFcPyMS8s,0.0108,9,0.0849,5,0,Burnin' for You,0.67,1981-10-23,0.0352,7,0.69,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'psychedelic rock', 'rock', 'soft rock']"
6083,0.121,['The Police'],0.5579999999999999,4,0.768,0,44aTAUBF0g6sMkMNE8I5kd,0.0626,2,0.124,5,1,Every Little Thing She Does Is Magic,0.73,1981-10-02,0.0343,4,0.429,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']"
6084,0.326,['Joan Jett & The Blackhearts'],0.535,3,0.716,0,2Cdvbe2G4hZsnhNMKyGrie,0.0,4,0.659,5,1,I Love Rock 'N Roll,0.73,1981-11-18,0.0431,5,0.9009999999999999,"['glam punk', 'rock']"
