,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence
8363,0.504,['Valentín Elizalde'],0.811,157760,0.323,0,3gqgSM82j6NMAj4Jllr06T,1.63e-05,10,0.019,-13.873,1,Vete Ya,70,2003-01-01,0.0744,88.018,0.764
8364,0.134,"['Murphy Lee', 'Nelly', 'Diddy']",0.715,295173,0.733,1,4TJduXYW1Pg96EDNnfiwxJ,0.0,1,0.157,-7.068,1,Shake Ya Tailfeather - Radio,63,2003-01-01,0.262,87.665,0.897
8365,0.0228,['Lil Wyte'],0.816,193920,0.578,1,5PtMwNq8Dp31uYdGGacVJE,0.0,9,0.114,-6.912,1,Oxy Cotton,59,2003-03-04,0.233,148.077,0.265
8366,0.175,['Los Tiranos Del Norte'],0.597,216120,0.695,0,1Q1yISpMwHLn4SMo6VJVaa,0.0,8,0.0717,-6.655,1,Hasta la Miel Amarga,62,2003,0.126,153.71,0.772
8367,0.178,['Pat Green'],0.671,244373,0.757,0,7rS87NoPWbAkVURdVFbGH9,2.61e-05,2,0.0675,-5.275,1,Wave on Wave,59,2003-01-01,0.0252,103.551,0.361
8368,8e-05,['Yellowcard'],0.477,257400,0.907,0,0gZp88SA5OcujHLDGkxtI3,7.82e-05,1,0.149,-4.814,0,Only One,64,2003-01-01,0.0899,81.291,0.304
8369,0.0206,['Klaus Badelt'],0.465,90427,0.687,0,08QaHlMPWuO5PUxjl61bXn,0.929,10,0.121,-10.964,1,He's a Pirate,62,2003-07-22,0.0495,70.507,0.13
8370,0.742,['Grupo Laberinto'],0.65,188128,0.427,0,77Yhcsal6ceWoLqYbDCeaZ,2.15e-06,9,0.133,-5.306,1,El Indio Enamorado,62,2003-06-30,0.0515,95.547,0.916
8371,0.508,['Ginuwine'],0.691,243307,0.541,1,5ojJNnX5ND2gMGojPd3NiO,0.0,1,0.0753,-5.873,1,In Those Jeans,61,2003-04-08,0.0776,127.683,0.319
8372,0.00101,['The Killers'],0.356,222587,0.924,0,7oK9VyNzrYvRFo7nQEYkWN,0.0,1,0.0953,-3.74,1,Mr. Brightside,78,2004-06-15,0.0808,148.017,0.232
8373,0.0183,"['Usher', 'Lil Jon', 'Ludacris']",0.894,250373,0.791,0,5rb9QrpfcKFHM1EUbSIurX,0.0,2,0.0388,-4.699,1,Yeah! (feat. Lil Jon & Ludacris),79,2004-03-23,0.112,105.018,0.583
8374,0.00165,['Kelly Clarkson'],0.662,188960,0.741,0,3xrn9i8zhNZsTtcoWgQEAd,0.0303,0,0.114,-5.406,1,Since U Been Gone,73,2004-01-17,0.0334,131.0,0.404
8375,0.235,['Mario'],0.656,256733,0.578,0,3ibKnFDaa3GhpPGlOUj7ff,0.0,7,0.118,-8.97,0,Let Me Love You,76,2004-09-21,0.0922,94.514,0.556
8376,2.64e-05,['Green Day'],0.38,176346,0.988,1,6nTiIhLmQ3FWhvrGafw2zj,7.86e-05,1,0.368,-2.042,1,American Idiot,78,2004-09-21,0.0639,186.113,0.769
8377,0.257,"['Usher', 'Alicia Keys']",0.662,223440,0.507,0,68vgtRHr7iZHpzGpon6Jlo,0.0,5,0.0465,-8.238,1,My Boo,76,2004-03-23,0.118,86.412,0.676
8378,0.671,['Rascal Flatts'],0.591,226680,0.45,0,4YjjNHtEsTX6Af4mCTupT5,2.23e-05,0,0.159,-6.369,1,Bless The Broken Road,71,2004-01-01,0.0266,135.893,0.344
8379,0.042,"['Ciara', 'Missy Elliott']",0.944,203787,0.511,0,7uKcScNXuO3MWw6LowBjW1,0.00107,5,0.0379,-10.96,0,"One, Two Step (feat. Missy Elliott)",74,2004-09-27,0.161,113.046,0.842
8380,0.0759,['Jesse McCartney'],0.66,214227,0.666,0,1HwpWwa6bnqqRhK8agG4RS,0.0,9,0.0268,-4.342,1,Beautiful Soul,73,2004-01-01,0.0472,89.975,0.933
8381,0.00577,['Natasha Bedingfield'],0.706,259333,0.801,0,1D1nixOVWOxvNfWi0UD7VX,0.0,5,0.0822,-6.333,1,Unwritten,76,2004-08-30,0.0399,100.013,0.63
8382,0.000242,['Bowling For Soup'],0.606,193000,0.887,0,5oQcOu1omDykbIPSdSQQNJ,0.0,4,0.337,-4.404,1,1985,70,2004,0.0598,119.974,0.903
8383,0.00602,['My Chemical Romance'],0.21,186480,0.94,1,7lRlq939cDG4SzWOF4VAnd,0.0,9,0.269,-3.427,1,I'm Not Okay (I Promise),73,2004-06-08,0.123,179.722,0.255
8384,0.35,['Gwen Stefani'],0.926,199853,0.916,1,0LzrhCZFXW94Y8nwtTuRlw,6.17e-06,10,0.0234,-2.221,0,Hollaback Girl,68,2004-11-23,0.0929,110.007,0.904
8385,0.492,['Tim McGraw'],0.416,300333,0.546,0,7B1QliUMZv7gSTUGAfMRRD,0.0,7,0.0845,-7.728,1,Live Like You Were Dying,69,2004-08-17,0.0297,159.929,0.418
8386,0.000237,['Slipknot'],0.354,252613,0.982,0,61mWefnWQOLf90gepjOCb3,0.000294,4,0.204,-3.026,0,Duality,75,2004,0.168,143.772,0.194
8387,0.023,['Green Day'],0.546,285653,0.814,0,3ZffCQKLFLUvYM59XKLbVm,0.0,7,0.0972,-5.146,1,Wake Me up When September Ends,76,2004-09-21,0.0314,104.98,0.146
8388,0.013,['Modest Mouse'],0.649,208467,0.888,0,2lwwrWVKdf3LR9lbbhnr6R,2.23e-06,6,0.0888,-4.807,1,Float On,70,2004-04-05,0.0293,100.975,0.553
8389,8.05e-05,['The Killers'],0.509,197160,0.987,0,7HGTkn2aX7MNdKs7nV2xBt,0.000928,10,0.119,-3.198,0,Somebody Told Me,69,2004-06-15,0.0886,138.039,0.647
8390,0.149,"['Kanye West', 'Syleena Johnson']",0.657,223507,0.734,1,5SkRLpaGtvYPhw02vZhQQ9,0.0,8,0.139,-4.832,0,All Falls Down,71,2004-02-10,0.484,91.03,0.434
8391,0.0142,['My Chemical Romance'],0.356,204733,0.96,0,5dTHtzHFPyi8TlTtzoz1J9,0.0,4,0.209,-3.487,1,Helena,73,2004-06-08,0.104,125.921,0.0857
8392,0.385,['Cream'],0.683,250400,0.594,0,2K2M0TcglCRLLpFOzKeFZA,8.61e-05,2,0.121,-8.289,1,Sunshine Of Your Love,68,2004-09-28,0.0347,115.099,0.734
8393,0.000423,['Franz Ferdinand'],0.278,237027,0.676,0,6ooluO7DiEhI1zmK94nRCM,0.000899,9,0.136,-8.821,1,Take Me Out,72,2004,0.0371,104.545,0.494
8394,0.209,['Eminem'],0.637,250760,0.678,1,561jH07mF1jHuk7KlaeF0s,0.0,0,0.156,-3.798,1,Mockingbird,74,2004-11-12,0.266,84.039,0.254
8395,0.19,"['Snoop Dogg', 'Pharrell Williams']",0.888,266067,0.632,1,2NBQmPrOEEjA8VbeWOQGxO,0.0,1,0.101,-3.872,1,Drop It Like It's Hot,67,2004-01-01,0.219,91.979,0.662
8396,0.254,['Kelly Clarkson'],0.583,219493,0.584,0,3f3omU8n47Mqyab5nCaGyT,0.0,5,0.123,-5.362,0,Because of You,71,2004-01-17,0.0314,140.039,0.136
8397,0.0794,['Keane'],0.453,236160,0.655,0,0ll8uFnc0nANY35E0Lfxvg,7.61e-06,9,0.0849,-4.22,1,Somewhere Only We Know,68,2004-01-01,0.0259,172.012,0.368
8398,0.332,['Daddy Yankee'],0.857,192600,0.801,0,6jEZLz3YpnEBRpVkv35AmP,1.2e-06,0,0.0789,-6.499,1,Gasolina,77,2004-07-13,0.0618,96.009,0.753
8399,6.06e-05,['Crossfade'],0.451,194227,0.815,0,6ZxrUCaynLgKSUudACOTwj,0.0,2,0.27,-5.55,0,Cold,67,2004-04-13,0.0368,147.974,0.618
8400,0.108,['Big & Rich'],0.7,200307,0.896,0,5s7m2xNZWgz5FqVSIvJcGA,0.0,2,0.453,-2.276,1,Save a Horse (Ride a Cowboy),67,2004-04-20,0.191,102.065,0.817
8401,0.0177,['Slipknot'],0.291,278600,0.974,0,6wqJeItl3Vc3az4ZicSQAB,5.44e-06,6,0.886,-2.997,0,Before I Forget,73,2004,0.171,134.724,0.348
8402,0.0102,"['Seether', 'Amy Lee']",0.448,258333,0.61,0,507bYMYfbm6sUS9iEAaeSd,0.000491,3,0.135,-2.695,0,Broken,68,2004-01-01,0.0342,123.762,0.214
8403,0.0603,"['JAY-Z', 'Linkin Park']",0.687,205733,0.793,1,5sNESr6pQfIhL3krM8CtZn,0.0,2,0.582,-4.254,1,Numb / Encore,75,2004-11-30,0.166,107.045,0.751
8404,0.119,['311'],0.659,211080,0.727,0,51UtgWS4z1eMPuLQOzPtNH,0.00427,4,0.1,-8.638,0,Amber,65,2004-06-08,0.0455,166.163,0.748
8405,0.00156,['The Killers'],0.557,301573,0.728,0,0kYUrLVQOfx21xuXu7OGrT,5.13e-06,6,0.118,-6.181,1,All These Things That I've Done,65,2004-06-15,0.0405,118.241,0.216
8406,0.0811,['Montgomery Gentry'],0.645,256600,0.693,0,4D8uIY6Wzj7dJDaw0dW0UF,1.22e-05,0,0.175,-6.481,1,Something to Be Proud Of,64,2004-05-18,0.0344,97.555,0.553
8407,0.0948,['Papa Roach'],0.384,208186,0.921,0,1UREw2MCfU0xwBzCAjxlUD,0.0,11,0.168,-3.334,1,Scars,65,2004-01-01,0.055,89.922,0.471
8408,0.000659,['Green Day'],0.29,493400,0.827,1,0MsrWnxQZxPAcov7c74sSo,2.55e-06,8,0.301,-3.451,1,Holiday / Boulevard of Broken Dreams,70,2004-09-21,0.0362,167.086,0.45
8409,0.58,['Old Crow Medicine Show'],0.621,232133,0.403,0,359krpyCKcFF8SFvqWES9L,0.0,9,0.114,-8.211,1,Wagon Wheel,66,2004-02-10,0.0359,145.525,0.634
8410,0.614,['Kanye West'],0.637,193733,0.834,1,5g1vtHqi9uV7xtYeCcFOBx,0.0,3,0.317,-4.686,0,Jesus Walks,68,2004-02-10,0.323,87.312,0.715
8411,0.846,"['Lea Salonga', 'Brad Kane']",0.283,160800,0.227,0,1hwdPQtFHISvZ9SXMkNrIK,2.08e-06,0,0.1,-15.793,1,"A Whole New World - From ""Aladdin"" / Soundtrack Version",68,2004-01-01,0.0366,121.419,0.128
8412,0.862,['Ray LaMontagne'],0.587,250867,0.142,0,2fSIF8CJhoc9CJhF9vJDXp,0.000162,7,0.0953,-15.196,1,Jolene,66,2004-08-15,0.0329,119.752,0.288
8413,0.0744,['Petey Pablo'],0.756,235187,0.691,1,4MeDnO5yA2Zi6IMlVApRci,0.0,2,0.364,-3.718,1,Freek-A-Leek,63,2004,0.178,104.999,0.632
8414,0.163,['Mario'],0.622,249093,0.593,0,5WphWTUIfRe7x8NZss79cY,0.0,7,0.0979,-8.352,0,Let Me Love You,65,2004-12-06,0.0916,94.364,0.607
8415,0.00865,['Kanye West'],0.571,221227,0.739,1,4mmkhcEm1Ljy1U9nwtsxUo,5.21e-06,7,0.158,-6.11,1,Through The Wire,68,2004-02-10,0.247,83.089,0.66
8416,0.497,['D12'],0.851,298773,0.849,1,4XHQyvbrBsQaaBUW1VvmsL,2.05e-06,1,0.116,-3.383,0,My Band,69,2004-01-01,0.0828,120.014,0.844
8417,0.0586,['Usher'],0.845,211200,0.467,0,7wBThXx7BGZHJJ3aN3OPvv,0.0,1,0.0694,-7.674,1,Confessions Part II,67,2004-03-23,0.138,138.007,0.702
8418,0.314,"['Twista', 'Kanye West', 'Jamie Foxx']",0.559,316053,0.733,1,3A4cpTBPaIQdtPFb5JxtaX,0.0,2,0.284,-5.659,0,Slow Jamz,65,2004-02-10,0.171,145.115,0.611
8419,0.314,['Usher'],0.796,231933,0.477,0,7z3N2W7Xz1t2G2sAO8wFVH,0.0,1,0.12,-7.161,1,Burn,68,2004-03-23,0.108,119.928,0.685
8420,0.0432,"['Kenny Chesney', 'Uncle Kracker']",0.798,290560,0.741,0,5vLonpxn4VN0A8GtQOBSG0,3e-06,9,0.252,-6.802,1,When the Sun Goes Down,63,2004-01-22,0.0284,104.945,0.708
8421,0.0411,['Hawthorne Heights'],0.568,244480,0.835,0,6QfnvcOKsdN4Q6exUWVuzn,0.0,8,0.357,-6.896,0,Ohio Is for Lovers,64,2004,0.0687,170.045,0.625
8422,0.119,['Alabama'],0.464,218613,0.526,0,7BjmEKAVTnJNkRNaUzBy2K,0.0,9,0.124,-9.982,1,Mountain Music,62,2004-10-08,0.0448,109.605,0.754
8423,0.0644,['J-Kwon'],0.925,243227,0.744,1,0jSMveIWvnhDIvzqN74Uc7,0.0,0,0.0888,-5.79,1,Tipsy - Club Mix,63,2004,0.367,93.02,0.656
8424,0.182,['Twista'],0.828,233360,0.792,1,2tOZtdbkAMQASWokLvSlzj,0.0,10,0.281,-5.435,0,Overnight Celebrity,64,2004-01-27,0.179,134.199,0.777
8425,0.000646,['Blondie'],0.554,212227,0.833,0,7HKxTNVlkHsfMLhigmhC0I,0.0025,2,0.0737,-6.667,0,Call Me,65,2004-01-01,0.0347,142.673,0.773
8426,0.102,['Daddy Yankee'],0.816,210933,0.747,0,6z5Xrx58p5Bs18RIe6KXbI,0.0,8,0.263,-6.468,0,"Lo Que Pasó, Pasó",74,2004-07-13,0.0411,97.019,0.848
8427,0.351,['Akon'],0.632,235800,0.533,1,5QnM8r0kqFdM84k18aFE2V,0.0,5,0.236,-7.873,0,Lonely,61,2004-01-01,0.0338,90.064,0.595
8428,0.0749,['The Expendables'],0.728,283427,0.5,0,260F1LrhRMiuXOZIaypMZd,5.84e-06,4,0.108,-6.214,0,Bowl For Two,62,2004-09-28,0.0344,138.528,0.382
8429,0.0444,"[""Destiny's Child"", 'T.I.', 'Lil Wayne']",0.878,325573,0.417,0,4FTOpNYcGxnQdGNWSxIcio,0.0,7,0.0833,-6.799,1,Soldier (feat. T.I. & Lil' Wayne),67,2004-11-16,0.361,77.49,0.904
8430,0.0277,"['Ciara', 'Petey Pablo']",0.826,223000,0.647,0,3dFwpxh2yH7C7p9BGEKLVB,1.52e-06,5,0.298,-6.306,0,Goodies (feat. Petey Pablo),66,2004-09-27,0.0491,102.017,0.872
8431,0.0267,"['Trick Daddy', 'Big D', 'Twista']",0.748,222200,0.767,1,1fLibtVj3MrNTwRZq5yUOs,0.0,11,0.334,-7.806,0,Let's Go (feat. Big D & Twista),65,2004-10-26,0.172,133.929,0.519
8432,0.00605,['Relient K'],0.554,240453,0.864,0,3Vi93V7o1tT28Cut4gSWi3,0.0,9,0.132,-5.062,1,Be My Escape,64,2004-11-02,0.0394,112.523,0.299
8433,0.0541,['Lil Jon & The East Side Boyz'],0.675,260600,0.501,1,41PWz0hAiU9FqsmjR9Wh62,0.0,10,0.429,-6.183,1,Lovers And Friends,64,2004-11-16,0.22,139.861,0.532
8434,0.0298,['Kelly Clarkson'],0.446,237000,0.701,0,61Qhe2mHSLhUE04QeK4lkD,8.89e-06,9,0.0931,-4.179,0,Breakaway,64,2004-01-17,0.0295,159.958,0.394
8435,0.629,['Iron & Wine'],0.367,152627,0.208,0,1lUdXbhl6u6QMQZRTAhlWW,0.0584,4,0.106,-16.734,1,Naked as We Came,66,2004-03-23,0.0363,172.358,0.663
8436,0.15,['Ray LaMontagne'],0.505,306200,0.322,0,1U1GtaJeYwGsPgqV9Me5bb,0.000106,7,0.147,-13.809,1,Hold You in My Arms,64,2004-08-15,0.0315,170.145,0.581
8437,0.0874,"['Bill Medley', 'Jennifer Warnes']",0.7,289067,0.781,0,4BFMQ15vXr626UOoZL8bUI,0.00342,6,0.059,-8.255,0,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",71,2004-07-02,0.0507,108.695,0.385
8438,0.0298,['T.I.'],0.759,216707,0.891,1,3CcvahnsiArpTHYQEWV2Au,0.0,11,0.141,-2.983,1,Bring Em Out,63,2004-11-29,0.257,98.579,0.587
8439,0.0134,['Simple Plan'],0.421,206773,0.858,0,714Lw0m2SmCEhKSPw0Dn8J,0.0,1,0.067,-4.535,1,Welcome to My Life,61,2004-10-25,0.0963,173.255,0.491
8440,0.0286,['My Chemical Romance'],0.202,194253,0.886,0,1yKAqZoi8xWGLCf5vajroL,0.0,11,0.643,-3.805,0,The Ghost of You,67,2004-06-08,0.0816,145.781,0.192
8441,0.231,['Blake Shelton'],0.787,204827,0.765,0,7kWeSMXLxUHHOkFxsS0vhP,1.79e-05,0,0.323,-6.331,1,Some Beach,61,2004-10-26,0.0265,115.979,0.964
8442,0.0294,"['Gwen Stefani', 'Eve']",0.856,236213,0.754,0,2Y2q7PkD7lvuWr8YaZfWuv,1.49e-05,7,0.206,-2.728,0,Rich Girl,61,2004-11-23,0.0416,98.018,0.722
8443,0.491,['Alejandro Fernández'],0.642,231773,0.442,0,4NUt1fcnO9aQAELBgXq3Kr,1.58e-06,8,0.102,-9.115,1,Me Dediqué a Perderte,76,2004-09-01,0.074,148.01,0.465
8444,0.0428,['Sia'],0.553,272067,0.621,0,2Bo0hh0yoQReC4reJav5DT,0.596,0,0.115,-7.356,1,Breathe Me,62,2004-01-01,0.0333,120.051,0.19
8445,0.0522,"['Diddy', 'Faith Evans', '112']",0.862,301520,0.479,0,3QHONiXGMGU3z68mQInncF,0.00126,7,0.589,-9.199,1,I'll Be Missing You (feat. 112),71,2004-03-09,0.0646,109.878,0.925
8446,0.00174,['Crossfade'],0.337,198533,0.835,0,1ZtVN326V42hioNyRjU4P2,0.0,2,0.0945,-6.351,0,Colors,61,2004-04-13,0.057,87.561,0.418
8447,0.0248,"[""Lil' Flip"", 'Lea']",0.814,225173,0.387,1,4s0o8TJHfX9LLHa0umnOzT,0.0,0,0.131,-9.867,1,Sunshine (feat. Lea),60,2004-03-30,0.0945,93.961,0.792
8448,2.04e-05,['Sugarcult'],0.449,226080,0.864,0,0ChpoNjXfJPjMvCIN6so6J,0.0,1,0.108,-3.892,1,Memory,64,2004-04-13,0.0352,167.154,0.713
8449,0.12,['Arcade Fire'],0.252,335333,0.8,0,6Hmj7SrLRbreLVfVS7mV1S,0.0538,0,0.118,-4.845,1,Wake Up,68,2004-06-16,0.0368,139.361,0.29
8450,0.371,['Josh Gracin'],0.607,156893,0.876,0,7oiCqfE8Wjk8wf0pFTgL2H,0.0,7,0.519,-4.117,1,Nothin' To Lose,61,2004-01-01,0.0382,121.043,0.886
8451,0.286,"[""Destiny's Child""]",0.605,245400,0.584,0,6uYAPqxP69zfpCbsTHXgiz,0.0,11,0.235,-7.043,0,Cater 2 U,62,2004-11-16,0.197,125.802,0.464
8452,0.0193,['Eminem'],0.52,296880,0.768,1,6CN3e26iQSj1N5lomh0mfO,0.00034,8,0.104,-3.489,0,Like Toy Soldiers,67,2004-11-12,0.359,79.178,0.398
8453,0.0601,"['JAY-Z', 'Linkin Park']",0.685,205280,0.803,1,7dyluIqv7QYVTXXZiMWPHW,0.0,2,0.546,-4.251,1,Numb / Encore,71,2004-11-30,0.156,107.005,0.799
8454,0.00323,"['Roy Jones Jr.', 'Mr Magic', 'Trouble']",0.642,214400,0.777,1,3zmduBNsQ6BPDTZAkXzG5K,0.0,4,0.227,-4.809,0,Can't Be Touched (feat. Mr. Magic & Trouble),71,2004-10-26,0.094,96.986,0.413
8455,0.000293,['Lamb of God'],0.366,230127,0.956,1,1yc53HK08sDab7PDFgnLWk,0.00447,10,0.449,-3.725,0,Laid to Rest,65,2004-08-31,0.108,104.016,0.159
8456,0.317,['Reyli Barba'],0.77,242027,0.373,0,2G74yhtIMW8tJY5I83dS4Z,0.0,1,0.217,-6.931,1,Amor del Bueno,74,2004-09-14,0.0328,131.975,0.293
8457,0.846,['Pepe Aguilar'],0.351,263133,0.29,0,4Zd6gElrsmSyVomurxAPOD,3.15e-05,2,0.162,-7.691,1,Por Mujeres Como Tú,71,2004-02-20,0.0313,183.693,0.342
8458,0.0409,['Kenny Chesney'],0.532,243667,0.842,0,57I7CUbXo4XlWuTVB8pXW6,0.0,5,0.217,-5.754,1,I Go Back,60,2004-01-22,0.0503,90.187,0.67
8459,0.000298,"['Ciara', 'Ludacris']",0.8,256347,0.496,0,7i7UIbm5E0DD7aSOYvwp2v,0.0,7,0.0697,-7.135,1,Oh (feat. Ludacris),63,2004-09-27,0.0506,128.29,0.357
8460,0.941,['Norah Jones'],0.526,200627,0.299,0,7zkLpY72g6lKQbiHDqri1S,0.097,8,0.106,-13.797,1,Sunrise,71,2004-01-01,0.031,156.848,0.679
8461,0.044,['Counting Crows'],0.554,188613,0.927,0,4ccM2xBxicGigjLqt6A0YY,3.32e-06,7,0.0876,-3.641,1,Accidentally In Love,60,2004-04-27,0.0378,138.0,0.81
8462,0.622,['La Oreja de Van Gogh'],0.783,237027,0.693,0,06p2Ij0lXD45LODQDCov0u,8.3e-06,9,0.109,-5.056,1,Rosas,60,2004-05-10,0.027,106.991,0.528
8463,0.00427,['Eric Prydz'],0.597,171360,0.837,0,1xNcBAoUw8Hz6LqK2jt4Ff,0.00114,10,0.839,-6.518,1,Call on Me - Radio Mix,75,2004-09-10,0.375,126.342,0.447
8464,0.377,"['Lloyd', 'Ashanti']",0.687,277840,0.404,0,7lurcq2Yw96B1K0KOJAHxg,0.0,9,0.0813,-9.481,0,Southside,62,2004-01-01,0.0812,75.009,0.448
8465,0.421,"['Diddy', 'Ginuwine', 'Loon', 'Mario Winans']",0.713,285587,0.471,0,6Wt5QBzHp9vdSLAFlvdnDQ,0.0,1,0.0308,-7.392,0,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",68,2004-03-09,0.483,199.765,0.781
8466,0.000287,['Killswitch Engage'],0.469,298107,0.976,0,2nUy0ifVE7UwtOK4rugFsP,0.217,0,0.0636,-3.569,0,The End of Heartache,61,2004-05-03,0.111,124.001,0.222
8467,0.245,['Usher'],0.777,261800,0.829,0,5rPzPAaOUceS8HiAculegz,0.0,6,0.207,-6.905,0,Bad Girl,65,2004-03-23,0.268,87.998,0.835
8468,0.367,['John Michael Montgomery'],0.644,267533,0.626,0,15cGdiAHmezm0P04jVAjMo,5.78e-06,0,0.155,-7.243,1,Letters from Home,59,2004-04-20,0.0258,128.029,0.388
8469,0.425,['Brad Kane'],0.564,142440,0.326,0,69ZNzwrCGP6h5ewkJQWWaT,0.0,7,0.742,-16.436,1,"One Jump Ahead - From ""Aladdin""/Soundtrack Version",63,2004-01-01,0.127,123.608,0.688
8470,0.0202,"['Nina Sky', 'Jabba']",0.87,232000,0.712,0,2ndnVdR8si7CW9T8vJRHyW,0.000331,11,0.0576,-6.313,0,Move Ya Body,66,2004-01-01,0.0432,121.057,0.877
8471,0.398,['Marc Anthony'],0.691,300160,0.658,0,3yEtuhGR8jOtusa29jWrhG,4.58e-05,0,0.112,-6.496,1,Tu Amor Me Hace Bien - Salsa Version,69,2004-07-27,0.0359,97.68,0.617
8472,0.872,"[""Plain White T's""]",0.656,232533,0.291,0,4RCWB3V8V0dignt99LZ8vH,0.0,2,0.114,-10.572,1,Hey There Delilah,80,2005-01-01,0.0293,103.971,0.298
8473,0.0938,['Panic! At The Disco'],0.567,187613,0.795,0,4bPQs0PHn4xbipzdPfn6du,0.0,9,0.114,-4.985,0,I Write Sins Not Tragedies,74,2005-09-27,0.134,170.06,0.635
8474,0.00579,['Fall Out Boy'],0.494,229093,0.842,0,2TfSHkHiFO4gRztVIkggkE,0.0,7,0.122,-4.784,1,"Sugar, We're Goin Down",77,2005-05-03,0.0843,162.011,0.574
8475,0.284,"['Shakira', 'Wyclef Jean']",0.778,218093,0.824,0,3ZFTkvIE7kyPt6Nu3PEa7V,0.0,10,0.405,-5.892,0,Hips Don't Lie (feat. Wyclef Jean),82,2005-11-28,0.0712,100.024,0.756
8476,0.00836,['Gorillaz'],0.818,222640,0.705,0,0d28khcov6AiegSCpG5TuT,0.00233,6,0.613,-6.679,1,Feel Good Inc.,81,2005-05-23,0.177,138.559,0.772
8477,0.269,['The Fray'],0.64,262533,0.743,0,5fVZC9GiM4e8vu99W0Xf6J,0.0,10,0.101,-4.08,1,How to Save a Life,80,2005-09-13,0.0379,122.035,0.361
8478,0.271,['Carrie Underwood'],0.519,199947,0.749,0,0ZUo4YjG4saFnEJhdWp9Bt,0.0,6,0.119,-3.318,0,Before He Cheats,74,2005-11-14,0.0405,147.905,0.29
8479,0.00868,['Eminem'],0.692,326467,0.744,1,5Z01UMMf7V1o0MzF86s6WJ,0.000423,2,0.359,-4.565,1,"Lose Yourself - From ""8 Mile"" Soundtrack",77,2005-12-06,0.257,171.374,0.0612
8480,0.0192,"['Kanye West', 'Jamie Foxx']",0.631,207627,0.696,1,1PS1QMdUqOal0ai3Gt7sDQ,0.0,1,0.0554,-5.572,0,Gold Digger,77,2005-09-30,0.348,92.941,0.621
8481,0.308,['Jack Johnson'],0.868,207680,0.347,0,4VywXu6umkIQ2OS0m1I79y,2e-05,5,0.11,-9.529,1,Better Together,72,2005-01-01,0.0536,110.059,0.659
8482,0.607,['Jack Johnson'],0.816,191907,0.375,0,451GvHwY99NKV4zdKPRWmv,8.66e-06,7,0.0933,-8.053,1,Banana Pancakes,70,2005-01-01,0.0996,114.303,0.615
8483,0.163,['Coldplay'],0.209,295533,0.418,0,7LVHVU3tWfcxj5aiPFEW4Q,0.00195,3,0.113,-8.74,1,Fix You,81,2005-06-07,0.0338,138.265,0.123
8484,0.000346,['The All-American Rejects'],0.465,193653,0.954,0,5lDriBxJd22IhOH9zTcFrV,5.38e-06,10,0.573,-4.251,1,Dirty Little Secret,70,2005-01-01,0.044,143.85,0.458
8485,0.0459,['Nickelback'],0.616,252040,0.91,0,6n9yCXvLhnYMgJIiIcMu7D,0.0,0,0.343,-3.004,1,Rockstar,69,2005-09-26,0.0386,144.073,0.693
8486,0.0339,['Mariah Carey'],0.837,201400,0.462,0,3LmvfNUQtglbTrydsdIqFU,0.0,0,0.09,-7.89,1,We Belong Together,69,2005-01-01,0.0601,139.986,0.762
8487,0.307,['Billy Currington'],0.716,215853,0.72,0,7GQjJEwqlp6m5HNWVQd6OR,0.0,5,0.135,-2.183,1,Good Directions,69,2005-01-01,0.0319,122.512,0.464
8488,0.00523,['Fall Out Boy'],0.622,180267,0.961,0,0a7BloCiNzLDD9qSQHh5m7,0.0,11,0.0854,-3.198,0,"Dance, Dance",74,2005-05-03,0.154,114.452,0.449
8489,0.0583,"['Fort Minor', 'Styles Of Beyond']",0.688,230493,0.835,1,6ndmKwWqMozN2tcZqzCX4K,2.87e-06,8,0.0795,-4.162,1,Remember the Name (feat. Styles of Beyond),76,2005-11-21,0.0911,84.858,0.88
8490,0.119,['Chris Brown'],0.536,229040,0.612,0,7DFnq8FYhHMCylykf6ZCxA,0.0,4,0.209,-5.847,1,Yo (Excuse Me Miss),73,2005,0.272,86.768,0.57
8491,0.0253,"['50 Cent', 'Olivia']",0.614,209107,0.574,1,5D2mYZuzcgjpchVY1pmTPh,3.2e-05,11,0.38,-7.961,1,Candy Shop,78,2005-03-03,0.466,125.173,0.755
8492,0.0217,['Hinder'],0.476,261853,0.736,0,40LQiUUUKXVGyNs09lHVjW,1.08e-06,2,0.203,-5.38,1,Lips Of An Angel,71,2005-01-01,0.0343,129.084,0.251
8493,0.106,['Sean Paul'],0.951,218573,0.6,0,0k2GOhqsrxDTAbFFSdNJjT,0.0,0,0.0712,-4.675,0,Temperature,76,2005-09-26,0.0685,125.04,0.822
8494,0.0932,['Weezer'],0.693,196093,0.823,0,1yKu2MhpwzDXXH2tzG6xoa,0.0,5,0.328,-3.761,1,Beverly Hills,70,2005-05-10,0.0726,87.904,0.741
8495,0.000658,['Korn'],0.687,199773,0.677,0,6p2liQLGoDaLXgND68bfVt,0.000146,2,0.0564,-4.172,1,Coming Undone,71,2005-12-06,0.0508,75.052,0.546
