genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,time_signature
gothic americana,0.3647191919191919,0.5959242424242425,227672.97474747474,0.6257070707070708,0.107482778989899,0.12346313131313132,-9.35,0.037018686868686874,120.10889898989899,0.6134848484848485,13.287878787878787,2,1,4
gothic metal,0.028198165456823875,0.45728389534442165,285842.43280170124,0.7995745120376699,0.16102075341315408,0.23827097554492294,-6.972028168907117,0.0596272461456672,122.65017596643123,0.325081001367054,22.263792055897323,7,0,4
gothic rock,0.05290893333333333,0.6775166666666667,199753.075,0.6327583333333333,0.48700720000000003,0.18299166666666666,-7.7585500000000005,0.06461499999999999,129.03314999999998,0.47365833333333335,28.225,9,1,4
gothic symphonic metal,0.022171658736413226,0.4368975547156662,285173.1465897364,0.8233304517979441,0.08946395320768498,0.23444889999061824,-6.324436619623927,0.05669266816774558,126.18957683312561,0.3059518639513221,26.762169461085872,11,0,4
gqom,0.10035020000000001,0.7151500000000002,212522.5666666667,0.7857333333333334,0.17375959000000002,0.26649,-7.396333333333333,0.10537333333333332,127.36475,0.61105,33.08333333333333,1,1,4
granada indie,0.3865,0.42725,218827.0,0.7132499999999999,0.443274775,0.181,-5.6035,0.0359,146.08249999999998,0.30225,33.75,6,1,4
grand rapids indie,0.13301529592592592,0.4698351851851852,186403.69444444447,0.7042129629629629,0.23292295185185186,0.12316037037037038,-7.828407407407409,0.07805,130.38910555555557,0.38384259259259257,22.78148148148148,7,1,4
grave wave,0.14693679153333336,0.5022256547619047,224919.19714285713,0.6741540833333334,0.5334203368904762,0.21080686309523813,-9.649070476190476,0.1111905535714286,127.07196702380955,0.31609619642857145,19.624880952380952,7,1,4
graz indie,0.5750000000000001,0.6645,203872.0,0.504,0.00031175,0.233,-5.8235,0.0555,111.939,0.588,10.5,2,0,4
greek black metal,0.000979245,0.2836,452994.5,0.9365000000000001,0.28049999999999997,0.09695000000000001,-5.2955,0.09614999999999999,155.058,0.10604999999999999,4.5,2,1,3
greek contemporary classical,0.725,0.5626666666666666,180238.33333333334,0.168,0.5400087333333333,0.08453333333333335,-25.48166666666667,0.056600000000000004,87.66166666666668,0.09506666666666667,13.666666666666666,8,1,4
greek guitar,0.18899999999999997,0.812,206715.0,0.455,2.62e-05,0.10300000000000001,-8.467,0.0492,136.997,0.132,41.0,0,1,4
greek hip hop,0.237,0.818,186571.0,0.7509999999999999,0.0,0.22399999999999998,-8.13,0.0471,105.038,0.868,26.0,11,0,4
greek house,0.034515000000000004,0.766,334311.125,0.8274999999999999,0.648376325,0.073075,-11.019874999999999,0.0579875,111.751875,0.631625,20.875,1,1,4
greek indie,0.4084818518518518,0.5484740740740741,220681.78518518517,0.6637481481481481,0.10141814074074075,0.15227777777777776,-9.843725925925927,0.040388888888888884,119.02880000000002,0.3610874074074074,30.31851851851852,11,0,4
greek metal,0.000585796,0.31528,391542.4,0.8572000000000001,0.5157999999999999,0.15708000000000003,-8.295599999999999,0.07986,150.04739999999998,0.22744,13.6,2,1,4
greek pop,0.2696549714285714,0.5548045714285714,196854.53942857147,0.6931611428571428,0.0009579828457142855,0.19246022857142858,-7.086785142857142,0.0725953142857143,129.03729828571423,0.5379394285714286,23.608,7,0,4
greek rock,0.15391666666666667,0.4306666666666667,593889.5,0.5005,0.7453333333333333,0.11146666666666666,-11.772166666666665,0.04453333333333333,128.75883333333334,0.27831666666666666,29.66666666666667,4,1,4
greek swing,0.0393,0.6509999999999999,149533.0,0.865,0.0,0.39299999999999996,-5.456,0.0436,136.084,0.867,60.0,4,1,4
grime,0.2225720349499375,0.6805228201919065,199531.45370775968,0.7251257457238214,0.0008188505379641221,0.23703629432624101,-6.412304823738005,0.2712319242803504,122.64004164059241,0.5342260586149353,36.59983833959115,1,1,4
grimewave,0.4435865,0.4175,240984.5,0.5509999999999999,0.7110000000000001,0.1369,-9.671000000000001,0.0462,108.206,0.1845,1.5,2,1,4
grindcore,0.009731796,0.5418000000000001,175841.4,0.8804000000000001,0.22092,0.37106,-6.0706,0.15658,120.51759999999999,0.14608000000000002,6.6,10,0,4
griot,0.03,0.713,221706.0,0.7879999999999999,0.873,0.0706,-7.235,0.0655,160.075,0.857,21.0,6,0,4
grisly death metal,1.061209090909091e-05,0.3396181818181819,326564.2090909091,0.9631272727272728,0.6795909090909091,0.4958472727272728,-5.052045454545455,0.11812818181818181,127.67641818181819,0.20978545454545455,16.96363636363636,7,1,4
groove metal,0.07554861950520304,0.4462318842677194,235153.2359558108,0.8589764982409879,0.22267263727859127,0.25636113174985886,-5.955406301172869,0.10357793402831804,125.52664344133905,0.3162541129317632,29.44887256048642,7,1,4
groove room,0.17352551842105268,0.7579241228070174,254943.274122807,0.7451390350877192,0.2957002525438596,0.17390464912280698,-6.533941228070176,0.05670078947368421,118.85285833333336,0.5591846491228071,29.632894736842104,10,0,4
grunge,0.12709800348604827,0.49843016591251893,234170.3450980392,0.7650502262443438,0.1629088517269985,0.1908860331825038,-6.493876470588235,0.11548132730015084,126.5013569758673,0.407325113122172,29.489027149321267,11,1,4
grunge pop,0.008546251666666666,0.5844166666666667,131694.66666666663,0.5990833333333333,0.4979166666666666,0.30016666666666664,-14.047083333333333,0.045958333333333344,123.62758333333332,0.5565833333333333,0.3333333333333333,1,1,4
grupera,0.3295335650777844,0.6437027174102493,201808.78678673875,0.589577690548592,0.0386369716223125,0.1823038252236327,-7.439173294042198,0.0718836529247091,121.76475771849344,0.6235959942424417,28.52854153949578,7,1,4
gruperas inmortales,0.27124063317384367,0.6285342503987241,195377.7277056277,0.6120468215994531,0.05921986643996355,0.2175189297106402,-8.061699128503074,0.07267031499202553,116.0115967190704,0.5454284461152884,20.4505980861244,9,1,4
guadalajara indie,0.22831024999999996,0.6076625,228022.28333333333,0.6089125000000001,0.11368345675000002,0.30858416666666666,-9.266779166666666,0.08282375,135.5285625,0.5880041666666667,25.55,7,0,4
guam indie,0.813,0.478,230156.0,0.503,0.0,0.113,-12.607000000000001,0.0491,80.795,0.6759999999999999,15.0,11,1,4
guaracha,0.03591219999999999,0.67504,169062.03999999998,0.74028,0.36383787999999995,0.20232799999999998,-6.817159999999999,0.19403199999999998,126.31328,0.38672000000000006,15.48,7,1,4
guatemalan metal,0.000496855,0.45399999999999996,292634.5,0.8755000000000001,0.67325,0.1985,-5.744,0.048850000000000005,118.71475,0.4572500000000001,0.0,6,1,4
guatemalan pop,0.04919418666666668,0.6452,189796.2,0.6752666666666666,0.00035465066666666667,0.12312000000000001,-8.675466666666667,0.05289333333333333,97.15273333333333,0.4260666666666667,21.93333333333333,6,0,4
guided meditation,0.5510368686868686,0.3415649494949495,644663.9901515152,0.27204196969696975,0.33751151204545454,0.2682328282828283,-20.985023484848483,0.10894861111111111,95.95382525252525,0.15956478535353535,22.321212121212124,1,1,4
guitar case,0.40249999999999997,0.3510000000000001,204983.5,0.6275,0.0,0.12,-8.323,0.2595,116.557,0.4535,29.5,7,1,4
gulf hip hop,0.170825,0.5900000000000001,211604.25,0.419375,0.00018266625,0.1115,-11.006125,0.0499,119.56774999999999,0.274,20.125,7,1,4
gymcore,0.015101366691197687,0.4843962000962001,216729.68774050023,0.8894710738335738,0.05135022587578165,0.2064536982924483,-5.1891637926887935,0.09122664802789804,128.49812968975465,0.39710752284752293,27.383934583934586,11,0,4
gypsy jazz,0.7167321478787879,0.6494227272727272,282773.8974242424,0.494458181818182,0.5032915431515153,0.13926381818181818,-11.325780909090911,0.06247483333333335,117.59698651515151,0.5497804545454547,22.591060606060605,2,0,4
gypsy punk,0.45333333333333337,0.49333333333333335,158774.66666666666,0.5656666666666667,0.31873,0.163,-6.743333333333333,0.03866666666666666,111.41600000000001,0.5516666666666666,18.0,6,1,4
haitian gospel,0.0429,0.812,212767.0,0.622,0.000617,0.0807,-9.506,0.0799,100.02600000000001,0.655,11.0,7,0,4
halifax indie,0.2290447272727273,0.5807912457912459,247115.75084175082,0.542949494949495,0.21678114117845115,0.13251986531986532,-9.44879797979798,0.045894612794612794,123.29313804713804,0.4590619528619528,14.474747474747476,10,1,4
hamburg electronic,0.12405865208333335,0.6654687499999999,337509.5208333333,0.5888854166666667,0.75635625,0.19699375000000002,-10.135265624999999,0.05331197916666667,112.10190625,0.23166041666666665,35.588541666666664,9,1,4
hamburg hip hop,0.23199999999999998,0.6044999999999999,180118.5,0.7138333333333332,1.33e-06,0.18833333333333335,-6.1555,0.35733333333333334,123.57966666666668,0.412,26.666666666666668,2,1,4
hamburg indie,0.565,0.727,193982.0,0.316,0.000245,0.079,-8.116,0.0331,119.92399999999999,0.22399999999999998,19.0,0,1,4
hamilton on indie,0.29828555555555547,0.541988888888889,230879.72222222222,0.49047111111111114,0.4075033222222222,0.13461111111111113,-13.463444444444445,0.05181111111111111,109.32433333333333,0.3234222222222222,17.333333333333332,4,1,4
hammond organ,0.3346166666666667,0.55755,319537.76666666666,0.6216833333333334,0.3135262366666666,0.38307499999999994,-8.0435,0.05148666666666667,116.8181,0.5348333333333334,19.75,2,1,3
hampton roads indie,0.11321434776334777,0.38631385281385283,243790.59451659452,0.775989898989899,0.017846860865800868,0.1866315295815296,-7.036588023088023,0.0516963924963925,145.39633333333333,0.42615108225108234,13.624098124098126,7,1,4
hands up,0.0424732619047619,0.6542079365079365,203487.0222222222,0.7748968253968254,0.21603681055555557,0.1706925396825397,-6.7311603174603185,0.06578539682539683,131.52655714285714,0.41636190476190477,37.75714285714286,8,1,4
happy hardcore,0.011273272727272727,0.5316909090909092,226171.09545454546,0.9258363636363638,0.16464056363636362,0.17506136363636365,-2.979559090909091,0.14981272727272726,165.8129045454545,0.4780845454545455,30.890909090909087,7,1,4
hard alternative,0.10931455151515151,0.5266666666666666,209695.53030303027,0.8356666666666667,0.01569063606060606,0.18371212121212122,-4.669772727272727,0.11426212121212119,110.96380303030301,0.4444545454545455,31.6969696969697,1,1,4
hard bass,0.07472582380952379,0.6272261904761907,193319.81746031743,0.8172738095238096,0.3925765873015873,0.24112777777777783,-5.975869047619049,0.13972698412698412,147.87445634920635,0.5759404761904763,33.301587301587304,11,1,4
hard bop,0.5946484516806723,0.564140756302521,323638.65733384265,0.3818374560733384,0.34898560612872426,0.27423515278838806,-13.382161726508787,0.060980599694423224,111.49432872421694,0.4474185637891521,23.87070282658518,1,1,4
hard dance,0.00252795,0.5711666666666667,186129.1666666667,0.7401666666666666,0.2838561666666667,0.1602,-8.390833333333333,0.20701666666666665,150.86200000000002,0.558,22.5,7,1,4
hard glam,0.008100000000000001,0.4463333333333334,262213.3333333333,0.6423333333333333,0.21346666666666667,0.3036666666666667,-7.922999999999999,0.0306,103.24066666666666,0.25999999999999995,7.666666666666667,1,1,4
hard house,0.002558,0.4816666666666667,172923.66666666663,0.9086666666666666,0.6194503333333333,0.285,-7.352666666666668,0.04923333333333333,135.98866666666666,0.1795,11.666666666666664,7,1,4
hard minimal techno,0.00797715,0.8080833333333334,140152.75,0.6649166666666667,0.90325,0.14570000000000002,-9.404166666666663,0.06405833333333334,122.7705,0.6610833333333334,0.3333333333333333,11,1,4
hard rock,0.14428495726357896,0.49085734501237166,261102.07396374646,0.7514280260541012,0.13234426662358917,0.2944788965224072,-7.286168390998868,0.10135011556501222,123.49761416802801,0.4159831456736376,24.33151386097171,7,1,4
hard rock brasileiro,0.358,0.8859999999999999,172373.0,0.467,9.18e-06,0.0851,-14.255999999999998,0.0757,118.001,0.474,0.0,11,0,4
hard techno,0.008812166666666668,0.6561666666666667,356020.6666666667,0.779,0.8481666666666667,0.13033333333333333,-8.435,0.06318333333333333,128.178,0.12813333333333335,19.5,4,0,4
hardcore,0.06859378444444444,0.3893066666666666,185075.31555555557,0.8760866666666667,0.15127337888888887,0.1851838888888889,-5.663334444444445,0.09284622222222222,117.70120333333334,0.4040227777777778,14.165555555555557,1,0,4
hardcore hip hop,0.1999348095750739,0.6833918923729779,208671.48360816814,0.6934164188881294,0.06347835441848941,0.20305831674356342,-6.927982253218272,0.20490400845864667,112.72374981238605,0.5361147396189336,25.942787722146264,10,1,4
hardcore punk,0.126496856017316,0.40132034632034636,165278.41125541128,0.8623372294372295,0.16852327143722942,0.2546326406926407,-5.020956709956711,0.10076380952380952,125.66381991341991,0.45302406926406924,31.581818181818182,1,1,4
hardcore techno,0.1678407142857143,0.517607142857143,234205.2142857143,0.7876428571428572,0.38535968571428575,0.2215821428571429,-6.468392857142857,0.1579535714285714,138.72303571428571,0.2887071428571428,20.571428571428573,7,1,4
hardstyle,0.05749435134830449,0.507273520923521,214516.408400974,0.8735654987373738,0.12131504530257937,0.23865081845238093,-4.490613365800867,0.09639962617243866,143.04099883658006,0.2898102827380952,32.50544733044733,11,1,4
hardvapour,0.37003450000000004,0.6229499999999999,193234.45833333334,0.6344416666666668,0.43304234166666666,0.22933333333333336,-9.026441666666665,0.08874749999999999,137.27974166666667,0.4178625,15.65,0,1,4
harlem hip hop,0.1984063568767415,0.7155600638677563,197095.92159293697,0.7109523778216086,0.017135164491092956,0.22777858990012836,-6.985852189975267,0.21815426442503363,119.88341957985033,0.551109083936007,22.119022572868726,10,0,4
harmonica blues,0.5340722222222222,0.611,230490.9444444444,0.6102222222222223,0.10403424500000003,0.15730555555555556,-7.36538888888889,0.06843333333333333,122.44638888888888,0.5807777777777778,14.166666666666666,7,1,4
harp,0.9878,0.36360000000000003,253405.6,0.05766,0.892,0.09696,-25.3016,0.04918,97.402,0.07048000000000001,38.8,5,1,4
hauntology,0.0555072090909091,0.4064363636363636,320226.93636363634,0.7273909090909091,0.7837504363636363,0.13098545454545457,-9.344863636363637,0.04812818181818182,140.6607818181818,0.18373727272727275,17.354545454545455,11,1,4
hawaiian,0.28020000000000006,0.777,207789.33333333334,0.652,0.14678033333333335,0.10616666666666667,-7.509666666666667,0.14456666666666668,108.32666666666667,0.35433333333333333,22.0,11,1,4
hawaiian hip hop,0.4360240454545454,0.620030303030303,227167.69393939394,0.4807621212121213,0.20308591280303032,0.13819333333333333,-8.817851515151515,0.11772666666666669,112.21183484848484,0.2504818181818182,29.234848484848484,6,1,4
healing,0.5102172243107769,0.4933024697159566,420180.5842731829,0.394335879197995,0.21133651932957395,0.12516011904761906,-13.302389149958229,0.05618849206349206,114.68357430033417,0.27181846282372596,23.883093149540517,0,1,4
heartland rock,0.2476262274937389,0.5507648070577864,223493.03406336953,0.6165066296918507,0.04223778855823776,0.22629270645814137,-7.643771593951129,0.09353200699023213,133.21440175979131,0.4698007730195916,28.069736712323255,7,1,4
heavy alternative,0.01196815,0.48483333333333334,224208.1666666667,0.9304166666666667,0.16298908333333334,0.20712499999999998,-4.058416666666667,0.11525,127.61749999999999,0.5379416666666667,30.0,6,1,4
heavy psych,0.04166676444444445,0.3001777777777778,341606.75,0.7569166666666667,0.6170555555555556,0.2739111111111111,-8.045694444444445,0.0842722222222222,164.25913888888888,0.3652194444444445,16.27777777777778,5,1,4
hi-nrg,0.1556775361111111,0.6933055555555555,279780.52777777775,0.7959999999999999,0.0440422675,0.08724444444444444,-7.810388888888888,0.04061666666666667,126.87783333333334,0.8557222222222222,20.916666666666668,11,0,4
highlife,0.1955288888888889,0.62025,312905.9611111111,0.7249333333333334,0.037575692777777774,0.15125444444444444,-6.295850000000001,0.07469222222222223,109.44180555555556,0.6567777777777778,23.405555555555555,10,0,4
hindi hip hop,0.2741166666666667,0.8043888888888889,178608.72222222222,0.7655888888888889,0.0002703075555555556,0.11362111111111112,-6.6526,0.1574688888888889,104.09146666666668,0.7157,27.15555555555555,2,0,4
hindustani classical,0.43958145833333334,0.6134583333333333,233062.4583333333,0.6506875,0.01563621083333333,0.11775000000000002,-6.8074375,0.11288541666666665,116.09347916666667,0.5089395833333333,6.645833333333333,2,1,4
hindustani instrumental,0.38649999999999995,0.45099999999999996,192595.5,0.574,6.900000000000003e-06,0.09155,-7.830499999999999,0.22085,117.525,0.5535,17.5,7,1,4
hindustani vocal,0.49905,0.5971,257990.8,0.6439,0.004996655000000001,0.15977000000000002,-6.610000000000001,0.04589,116.10560000000001,0.46197,2.9,2,1,4
hip hop,0.20213890665917636,0.692394743208662,209277.5870540558,0.6480075830114062,0.06722553574932151,0.1849454718096594,-7.306845894932678,0.1932240496864564,119.65226292128523,0.48627952961868526,37.04153415668168,1,1,4
hip hop cubano,0.3027916666666667,0.6343333333333334,252393.58333333337,0.6552916666666666,1.396e-05,0.22753333333333334,-6.601875000000001,0.351,100.52666666666667,0.5684166666666668,17.291666666666668,9,1,4
hip hop galsen,0.0004,0.5670000000000001,188829.0,0.86,0.00916,0.359,-6.601,0.0345,149.872,0.447,16.0,9,0,4
hip hop quebecois,0.2574909090909091,0.7566181818181817,216920.05454545454,0.6256909090909092,1.7898181818181817e-06,0.10566181818181819,-6.439818181818181,0.11860727272727274,121.66867272727272,0.4278181818181818,38.36363636363636,5,1,4
hip hop tuga,0.11618999999999999,0.6848,212584.7,0.6595,7.879999999999999e-05,0.20224000000000003,-6.6065,0.1461,114.89580000000001,0.4064,47.0,6,0,4
hip house,0.18404515029838028,0.6704704887752203,229266.39505541348,0.7065768115942028,0.25903613636686557,0.15792794543904518,-7.466170744529696,0.10572394003978404,123.99020987496444,0.6293242853083262,19.946504688832057,6,0,4
hip pop,0.22631506290403686,0.6590055432214824,215712.6421148572,0.6284315201701473,0.06997675614920096,0.16450028030635763,-7.339504267697532,0.13643336333404205,119.80176817832144,0.5048175301622875,28.72085489648778,1,1,4
hiplife,0.184375,0.7621666666666667,222788.0,0.7213541666666667,6.188125000000001e-06,0.09022291666666668,-4.647270833333334,0.18869583333333328,110.53745833333332,0.7309375,24.5625,5,1,4
historic classical performance,0.508125,0.471125,297794.375,0.5309250000000001,0.41817499999999996,0.23612499999999997,-10.43925,0.04026249999999999,132.94750000000002,0.43762500000000004,9.0,11,1,4
historic piano performance,0.5910000000000001,0.6023333333333333,414919.1666666667,0.60695,0.8574999999999999,0.1739666666666667,-14.601333333333331,0.044500000000000005,120.44850000000001,0.5992,16.333333333333332,7,1,4
historically informed performance,0.0574,0.73,192000.0,0.491,9e-05,0.16699999999999998,-11.513,0.4320000000000001,149.007,0.29600000000000004,0.0,10,0,4
hmong pop,0.6629999999999999,0.4935,233345.5,0.2665,0.0,0.1985,-11.401000000000002,0.213,97.1395,0.2385,28.5,11,1,4
hollywood,0.34336517893705054,0.5798627373187409,196900.9339480594,0.5665035695839024,0.1167508067128779,0.19155150998250806,-8.970808305003297,0.11416885903325401,118.00125050050727,0.457891241633054,35.32344963521044,7,1,4
hong kong hip hop,0.3907588888888889,0.7636111111111111,209651.22222222225,0.646,7.183944444444444e-05,0.12159444444444444,-6.198833333333333,0.09997222222222223,123.11144444444444,0.32244444444444437,29.5,1,1,4
hong kong indie,0.436,0.731,234167.0,0.731,0.0,0.0837,-4.683,0.147,80.006,0.5579999999999999,27.0,10,0,4
honky tonk,0.4615699999999999,0.5437,217478.2,0.5598,0.1473833,0.16946,-8.439400000000001,0.15763000000000002,129.643,0.48599999999999993,32.2,6,1,4
hopebeat,0.1547413872254838,0.5791036529680366,218680.9521200261,0.7217103392041748,0.020051323211187216,0.17746268536638402,-6.525443938899761,0.050490750706675365,124.98435184279191,0.5043198869319419,24.19037834311807,1,1,4
horror punk,0.02651113,0.4342,226295.5,0.7283499999999999,0.003866050000000001,0.1493,-6.108200000000001,0.04926,132.65905000000004,0.3901,12.75,7,0,4
horror synth,0.0266,0.552,182375.0,0.708,0.8170000000000001,0.151,-11.165,0.0306,136.001,0.48200000000000004,44.0,6,0,4
horrorcore,0.025711900000000003,0.57455,223238.4,0.8117000000000001,1.8032000000000006e-05,0.21716499999999997,-4.975500000000002,0.254485,131.2775,0.34674,11.2,2,1,4
house,0.07336468061532533,0.7258188485766838,243073.14861182467,0.7983303963883613,0.358658240536,0.1733611593419545,-6.523338582558404,0.08389023071225818,123.95163732973647,0.4770742202682885,36.40190291617893,7,1,4
houston indie,0.4111675625,0.4206875,221646.2625,0.55637,0.331780875,0.24366125000000005,-11.5190625,0.0568825,117.5319125,0.35139750000000003,18.4375,10,1,4
houston rap,0.16845761655647942,0.7392478824524084,206523.63945675327,0.6411794083132666,0.07834017070812602,0.16164648180303873,-7.601022562661691,0.25391203159428694,126.1574659654921,0.47287810293457605,25.230103246330263,9,1,4
huapango,0.19577333333333333,0.7159333333333333,188269.66666666666,0.8698,0.27190524000000005,0.13224,-6.792133333333332,0.05335333333333333,114.4502,0.8298,20.4,11,1,3
hull indie,0.00128575,0.4455,193235.0,0.6765,0.424,0.316,-9.326,0.09770000000000001,100.078,0.24895,8.5,9,1,4
hungarian indie,9.620000000000001e-05,0.414,205000.0,0.625,0.0036299999999999995,0.0366,-11.665999999999999,0.0341,95.86,0.287,0.0,7,1,4
hungarian metal,0.00013692,0.394,297826.0,0.9401666666666666,0.5830151333333333,0.15761666666666665,-5.2284999999999995,0.09166666666666666,136.40549999999996,0.2673333333333333,15.666666666666664,3,0,4
hungarian pop,0.31030888888888886,0.5987777777777777,235497.88888888885,0.5362222222222223,0.2303333333333333,0.09374444444444445,-7.999333333333333,0.05705555555555556,118.44799999999998,0.3283777777777778,14.666666666666666,7,0,4
hungarian punk,0.017997142857142857,0.4517142857142857,212428.57142857145,0.9427142857142856,5.188285714285714e-05,0.18125714285714287,-5.388714285714285,0.07587142857142858,140.06985714285716,0.5815714285714285,19.857142857142858,0,1,4
hungarian rock,0.2860007457142857,0.5819285714285715,220392.14285714287,0.7570119047619047,0.44227053738095234,0.15189761904761903,-6.209928571428572,0.059351190476190474,123.24971428571428,0.45705952380952375,20.297619047619047,6,1,4
hungarian underground rap,0.05345,0.708,124470.0,0.281,0.8485,0.306,-9.0075,0.0665,87.03200000000001,0.578,19.0,3,0,4
hurdy-gurdy,0.16252249999999996,0.34775,309634.1666666667,0.5413333333333332,0.06939916666666666,0.2715666666666666,-7.306666666666667,0.033875,131.56799999999998,0.15226666666666666,36.33333333333333,2,0,4
hyperpop,0.20746826880796762,0.6001045129162776,205523.71870525987,0.6666807656395891,0.11336799449206349,0.1652311826953003,-6.749738608776844,0.08559664021164025,127.3397322595705,0.38747926704014946,26.882524120759417,0,1,4
hyphy,0.18135016561878012,0.6821212442258938,198591.53783774495,0.6582292202784108,0.02033689935343588,0.17195204924581578,-7.555124563596884,0.2471793978093292,107.98243774680859,0.4476089382613476,20.250378007797657,1,1,4
hypnosis,0.5976333333333333,0.31864,1242834.95,0.3265633333333334,0.317,0.3532333333333333,-26.728516666666668,0.09934166666666666,77.6681,0.16295583333333333,27.233333333333334,9,1,4
icelandic classical,0.5269595394736841,0.39776001461988303,220063.9254385965,0.2687497733918129,0.6008758435672514,0.14699166666666666,-18.48842763157895,0.0459969298245614,94.36733845029238,0.18492865497076022,15.824561403508774,6,1,4
icelandic electronic,0.21330727272727273,0.650750505050505,265102.296969697,0.5790949494949494,0.4255729705050505,0.17562828282828283,-9.976329292929291,0.0654059595959596,126.91082828282828,0.2660570707070707,23.50909090909091,11,0,4
icelandic experimental,0.2972678728070175,0.4261989035087719,267306.42543859646,0.32716741228070173,0.39575639912280697,0.12847916666666667,-17.029635964912284,0.0787844298245614,98.48678289473683,0.17421754385964913,8.241228070175438,5,0,4
icelandic folk,0.2834095555555556,0.41844444444444445,227168.4444444444,0.48759814814814817,0.27291573944444447,0.15349444444444443,-10.328203703703704,0.0360037037037037,132.3181111111111,0.21746296296296294,24.444444444444443,5,1,4
icelandic hip hop,0.15374776470588236,0.8084823529411764,149834.35294117648,0.5635058823529412,0.0018191237647058826,0.1687458823529412,-10.00529411764706,0.1138058823529412,127.25470588235294,0.6245882352941177,35.71764705882353,9,1,4
icelandic indie,0.28612706759906764,0.4481631701631702,227155.9044289044,0.5180452991452991,0.19274054351981354,0.19532051282051285,-9.76342268842269,0.04578702408702408,121.2838344988345,0.2528836052836053,27.568764568764568,9,1,4
icelandic jazz,0.340175,0.738,299813.25,0.44225,0.73125,0.09655,-15.400000000000002,0.031825,102.13875,0.63675,5.0,2,1,4
icelandic pop,0.19765601739750444,0.6059444563279857,224020.81875222817,0.514084090314914,0.13746183702103384,0.16660720142602492,-10.172487748068924,0.07338045395127747,119.53454053475936,0.31694095068330363,25.467664884135473,10,1,4
icelandic rock,0.0129,0.6729999999999999,277573.0,0.68,0.158,0.0987,-8.25,0.0299,137.957,0.359,2.0,11,0,4
idaho indie,0.1799666666666667,0.6283333333333333,262269.0,0.676,0.46152333333333334,0.20133333333333334,-8.621,0.03646666666666667,104.26533333333333,0.48,28.666666666666668,8,1,4
idol,0.33413710526315793,0.5445684210526316,216958.21929824562,0.5794964912280701,0.02447058596491228,0.17437105263157895,-6.950240350877192,0.05032035087719298,137.50627719298245,0.3649312280701753,28.317543859649128,7,1,4
idol rock,0.052096380833333344,0.49408285714285716,230114.0848809524,0.933790119047619,0.0854689228857143,0.24955258333333327,-2.950368095238095,0.12830609523809527,126.8887836904762,0.4812470238095239,26.063452380952377,11,1,4
illbient,0.8,0.562,345853.0,0.628,0.852,0.5255,-11.276,0.1117,117.01799999999999,0.3135,16.5,2,1,4
ilocano pop,0.0928,0.564,179000.0,0.81,0.00555,0.21600000000000005,-5.69,0.379,81.881,0.81,36.0,9,1,5
impressionism,0.9683836545796581,0.331186631214151,258582.98485407888,0.050101869926690676,0.7740448283743788,0.11136710571891294,-28.324375179266152,0.05761705458481831,97.50624604872385,0.114961506940834,11.483984262708917,2,1,4
indian classical,0.4421546212121212,0.6493257575757575,237714.73484848486,0.6629545454545455,0.006937202121212121,0.25405227272727277,-6.78734090909091,0.10711742424242422,118.2743106060606,0.5524325757575758,6.371212121212122,9,1,4
indian edm,0.14261783333333336,0.6661466666666668,195467.27,0.7530100000000001,0.019214581666666668,0.19025200000000003,-5.739116666666666,0.087348,127.16312333333335,0.41123666666666664,30.27666666666667,9,1,4
indian electronic,9.683333333333332e-05,0.43799999999999994,201538.0,0.98,0.0009644,0.38633333333333336,-3.7539999999999996,0.12416666666666665,140.68333333333337,0.2873333333333334,8.0,3,0,4
indian folk,0.39203294357963525,0.6158634207727159,261095.91911055092,0.654445299077541,0.011946715789440213,0.19683462678553396,-6.975837050167739,0.09033666582400206,119.50744484146077,0.5655940771123067,8.595061052524981,7,1,4
indian indie,0.3342762941176471,0.5941348039215687,230235.89215686274,0.5891911764705882,0.012870693235294118,0.2160073529411765,-7.987100490196077,0.08231862745098038,113.92972058823531,0.39614705882352946,19.669117647058822,11,1,4
indian metal,0.105,0.3965,213492.0,0.9855,0.00031425,0.26,-6.3895,0.0931,89.4595,0.35600000000000004,35.0,2,1,4
indian rock,0.398390625,0.49246875,219201.125,0.7982499999999999,0.0009692187499999999,0.12142499999999999,-5.679468750000001,0.1141625,117.24600000000001,0.41043750000000007,12.53125,6,1,1
indian violin,0.39755678571428565,0.6481785714285715,178420.07142857142,0.5495,0.0645320967857143,0.11168571428571429,-7.6276785714285715,0.09095,119.98239285714286,0.5759928571428572,0.5357142857142857,5,0,4
indiana indie,0.07434616623376623,0.43938961038961033,187809.29870129869,0.7768610389610389,0.09965976805194805,0.2201454545454545,-9.013811688311689,0.06237597402597402,143.33497402597405,0.5379324675324676,11.584415584415584,4,1,4
indie anthem-folk,0.5078861920795337,0.5525419368718891,218895.4067043267,0.4466304985843925,0.04567006477305796,0.13748223075891344,-9.670634127339895,0.056227771103540346,116.61709064095622,0.3540756954530512,35.738702696875784,7,1,4
indie cafe pop,0.5352483081069339,0.5769585079046969,212316.78931500408,0.4081575264268252,0.015870064549399793,0.14293144766818544,-9.935237261823545,0.06239537186390845,113.53628327632737,0.33825558054750127,38.48757868148112,7,1,4
indie catala,0.4486666666666667,0.4216666666666667,259821.33333333334,0.5586666666666665,0.20426666666666668,0.17333333333333334,-9.149333333333333,0.035366666666666664,102.063,0.397,16.333333333333332,7,1,4
